country_code,tech_id,year,generation_twh,capacity_gw,emissions_mtco2,lcoe_usd_per_mwh
CAN,3,2005,0.0,0.0,0.0,180.0
CAN,4,2005,348.0,82.76,8.352,55.0
CAN,5,2005,0.0,0.0,0.0,90.0
CAN,6,2005,112.723,24.75,55.234,65.0
CAN,7,2005,112.723,22.19,92.433,70.0
CAN,1,2006,0.635,0.35,0.029,308.0
CAN,2,2006,7.229,2.58,0.08,112.8
CAN,3,2006,0.0,0.0,0.0,167.4
CAN,4,2006,350.088,83.26,8.402,58.22
CAN,5,2006,0.0,0.0,0.0,91.8
CAN,6,2006,119.53,26.24,58.57,68.22
CAN,7,2006,105.998,20.86,86.918,73.22
CAN,1,2007,0.869,0.47,0.039,271.04
CAN,2,2007,8.582,3.06,0.094,106.03
CAN,3,2007,0.0,0.0,0.0,155.68
CAN,4,2007,352.189,83.76,8.453,59.93
CAN,5,2007,0.0,0.0,0.0,93.6
CAN,6,2007,126.192,27.7,61.834,69.93
CAN,7,2007,99.15,19.51,81.303,74.93
CAN,1,2008,1.188,0.65,0.053,238.52
CAN,2,2008,10.187,3.63,0.112,99.67
CAN,3,2008,0.0,0.0,0.0,144.78
CAN,4,2008,354.302,84.26,8.503,59.32
CAN,5,2008,0.0,0.0,0.0,95.4
CAN,6,2008,132.647,29.12,64.997,69.32
CAN,7,2008,92.178,18.14,75.586,74.32
CAN,1,2009,1.626,0.88,0.073,209.89
CAN,2,2009,12.093,4.31,0.133,93.69
CAN,3,2009,0.0,0.0,0.0,134.65
CAN,4,2009,356.427,84.77,8.554,56.67
CAN,5,2009,0.0,0.0,0.0,97.2
CAN,6,2009,138.818,30.47,68.021,66.67
CAN,7,2009,85.082,16.75,69.767,71.67
CAN,1,2010,2.224,1.21,0.1,184.71
CAN,2,2010,14.355,5.12,0.158,88.07
CAN,3,2010,0.0,0.0,0.0,125.22
CAN,4,2010,358.566,85.28,8.606,53.25
CAN,5,2010,0.0,0.0,0.0,99.0
CAN,6,2010,144.602,31.74,70.855,63.25
CAN,7,2010,77.862,15.32,63.847,68.25
CAN,1,2011,3.043,1.65,0.137,162.54
CAN,2,2011,17.041,6.08,0.187,82.78
CAN,3,2011,0.0,0.0,0.0,116.46
CAN,4,2011,360.717,85.79,8.657,50.64
CAN,5,2011,0.0,0.0,0.0,100.8
CAN,6,2011,149.868,32.9,73.435,60.64
CAN,7,2011,70.526,13.88,57.831,65.64
CAN,1,2012,4.164,2.26,0.187,143.04
CAN,2,2012,20.229,7.22,0.223,77.82
CAN,3,2012,0.0,0.0,0.0,108.31
CAN,4,2012,362.882,86.3,8.709,50.09
CAN,5,2012,0.0,0.0,0.0,102.6
CAN,6,2012,154.445,33.91,75.678,60.09
CAN,7,2012,63.083,12.42,51.728,65.09
CAN,1,2013,5.697,3.1,0.256,125.87
CAN,2,2013,24.014,8.57,0.264,73.15
CAN,3,2013,0.0,0.0,0.0,100.72
CAN,4,2013,365.059,86.82,8.761,51.84
CAN,5,2013,0.0,0.0,0.0,104.4
CAN,6,2013,158.11,34.71,77.474,61.84
CAN,7,2013,55.552,10.93,45.553,66.84
CAN,1,2014,7.794,4.24,0.351,110.77
CAN,2,2014,28.506,10.17,0.314,68.76
CAN,3,2014,0.0,0.0,0.0,93.67
CAN,4,2014,367.249,87.34,8.814,55.08
CAN,5,2014,0.0,0.0,0.0,106.2
CAN,6,2014,160.57,35.25,78.679,65.08
CAN,7,2014,47.963,9.44,39.33,70.08
CAN,1,2015,10.663,5.8,0.48,97.48
CAN,2,2015,33.839,12.07,0.372,64.63
CAN,3,2015,0.0,0.0,0.0,87.12
CAN,4,2015,369.453,87.86,8.867,58.28
CAN,5,2015,0.0,0.0,0.0,108.0
CAN,6,2015,161.44,35.44,79.106,68.28
CAN,7,2015,40.36,7.94,33.095,73.28
CAN,1,2016,14.589,7.93,0.657,85.78
CAN,2,2016,40.17,14.33,0.442,60.76
CAN,3,2016,0.0,0.0,0.0,81.02
CAN,4,2016,371.67,88.39,8.92,59.94
CAN,5,2016,0.0,0.0,0.0,109.8
CAN,6,2016,160.208,35.17,78.502,69.94
CAN,7,2016,32.814,6.46,26.907,74.94
CAN,1,2017,19.96,10.85,0.898,75.48
CAN,2,2017,47.684,17.01,0.525,57.11
CAN,3,2017,0.0,0.0,0.0,75.35
CAN,4,2017,373.9,88.92,8.974,59.27
CAN,5,2017,0.0,0.0,0.0,111.6
CAN,6,2017,156.195,34.29,76.536,69.27
CAN,7,2017,25.427,5.0,20.85,74.27
CAN,1,2018,27.308,14.84,1.229,66.43
CAN,2,2018,56.605,20.19,0.623,53.68
CAN,3,2018,0.0,0.0,0.0,74.0
CAN,4,2018,376.143,89.46,9.027,56.6
CAN,5,2018,0.0,0.0,0.0,113.4
CAN,6,2018,148.495,32.6,72.763,66.6
CAN,7,2018,18.353,3.61,15.049,71.6
CAN,1,2019,37.362,20.31,1.681,58.46
CAN,2,2019,67.195,23.97,0.739,50.46
CAN,3,2019,0.0,0.0,0.0,74.0
CAN,4,2019,378.4,89.99,9.082,53.17
CAN,5,2019,0.0,0.0,0.0,115.2
CAN,6,2019,135.892,29.83,66.587,63.17
CAN,7,2019,11.817,2.33,9.69,68.17
CAN,1,2020,51.118,27.79,2.3,51.44
CAN,2,2020,79.766,28.46,0.877,47.44
CAN,3,2020,0.0,0.0,0.0,74.0
CAN,4,2020,380.67,90.53,9.136,50.6
CAN,5,2020,0.0,0.0,0.0,117.0
CAN,6,2020,116.752,25.63,57.208,60.6
CAN,7,2020,6.145,1.21,5.039,65.6
CAN,1,2021,69.937,38.02,3.147,45.27
CAN,2,2021,94.688,33.78,1.042,44.59
CAN,3,2021,0.0,0.0,0.0,74.0
CAN,4,2021,382.954,91.08,9.191,50.1
CAN,5,2021,0.0,0.0,0.0,118.8
CAN,6,2021,86.143,18.91,42.21,60.1
CAN,7,2021,4.534,0.89,3.718,65.1
CAN,1,2022,95.685,52.01,4.306,39.84
CAN,2,2022,112.403,40.1,1.236,41.91
CAN,3,2022,0.0,0.0,0.0,74.0
CAN,4,2022,385.252,91.62,9.246,51.91
CAN,5,2022,0.0,0.0,0.0,120.6
CAN,6,2022,46.309,10.17,22.691,61.91
CAN,7,2022,2.437,0.48,1.998,66.91
CAN,1,2023,123.591,67.18,5.562,36.0
CAN,2,2023,125.969,44.94,1.386,39.4
CAN,3,2023,0.0,0.0,0.0,74.0
CAN,4,2023,365.888,87.02,8.781,55.17
CAN,5,2023,0.0,0.0,0.0,122.4
CAN,6,2023,28.966,6.36,14.193,65.17
CAN,7,2023,1.525,0.3,1.25,70.17
CAN,1,2024,142.036,77.21,6.392,36.0
CAN,2,2024,138.486,49.4,1.523,37.03
CAN,3,2024,0.0,0.0,0.0,74.0
CAN,4,2024,340.886,81.07,8.181,58.35
CAN,5,2024,0.0,0.0,0.0,124.2
CAN,6,2024,26.987,5.92,13.224,68.35
CAN,7,2024,1.42,0.28,1.164,73.35
AUS,1,2005,0.3,0.16,0.013,350.0
AUS,2,2005,2.625,0.94,0.029,120.0
AUS,3,2005,0.0,0.0,0.0,180.0
AUS,4,2005,30.0,7.13,0.72,55.0
AUS,5,2005,0.0,0.0,0.0,90.0
AUS,6,2005,43.415,9.53,21.273,65.0
AUS,7,2005,173.66,34.18,142.401,70.0
AUS,1,2006,0.41,0.22,0.018,308.0
AUS,2,2006,3.116,1.11,0.034,112.8
AUS,3,2006,0.0,0.0,0.0,167.4
AUS,4,2006,30.18,7.18,0.724,58.22
AUS,5,2006,0.0,0.0,0.0,91.8
AUS,6,2006,47.479,10.42,23.265,68.22
AUS,7,2006,170.314,33.52,139.657,73.22
AUS,1,2007,0.562,0.31,0.025,271.04
AUS,2,2007,3.699,1.32,0.041,106.03
AUS,3,2007,0.0,0.0,0.0,155.68
AUS,4,2007,30.361,7.22,0.729,59.93
AUS,5,2007,0.0,0.0,0.0,93.6
AUS,6,2007,51.539,11.31,25.254,69.93
AUS,7,2007,166.848,32.84,136.815,74.93
AUS,1,2008,0.768,0.42,0.035,238.52
AUS,2,2008,4.391,1.57,0.048,99.67
AUS,3,2008,0.0,0.0,0.0,144.78
AUS,4,2008,30.543,7.26,0.733,59.32
AUS,5,2008,0.0,0.0,0.0,95.4
AUS,6,2008,55.581,12.2,27.235,69.32
AUS,7,2008,163.243,32.13,133.859,74.32
AUS,1,2009,1.051,0.57,0.047,209.89
AUS,2,2009,5.213,1.86,0.057,93.69
AUS,3,2009,0.0,0.0,0.0,134.65
AUS,4,2009,30.727,7.31,0.737,56.67
AUS,5,2009,0.0,0.0,0.0,97.2
AUS,6,2009,59.585,13.08,29.197,66.67
AUS,7,2009,159.479,31.39,130.773,71.67
AUS,1,2010,1.438,0.78,0.065,184.71
AUS,2,2010,6.188,2.21,0.068,88.07
AUS,3,2010,0.0,0.0,0.0,125.22
AUS,4,2010,30.911,7.35,0.742,53.25
AUS,5,2010,0.0,0.0,0.0,99.0
AUS,6,2010,63.526,13.95,31.128,63.25
AUS,7,2010,155.528,30.61,127.533,68.25
AUS,1,2011,1.968,1.07,0.089,162.54
AUS,2,2011,7.345,2.62,0.081,82.78
AUS,3,2011,0.0,0.0,0.0,116.46
AUS,4,2011,31.096,7.4,0.746,50.64
AUS,5,2011,0.0,0.0,0.0,100.8
AUS,6,2011,67.368,14.79,33.01,60.64
AUS,7,2011,151.359,29.79,124.114,65.64
AUS,1,2012,2.692,1.46,0.121,143.04
AUS,2,2012,8.719,3.11,0.096,77.82
AUS,3,2012,0.0,0.0,0.0,108.31
AUS,4,2012,31.283,7.44,0.751,50.09
AUS,5,2012,0.0,0.0,0.0,102.6
AUS,6,2012,71.067,15.6,34.823,60.09
AUS,7,2012,146.93,28.92,120.483,65.09
AUS,1,2013,3.683,2.0,0.166,125.87
AUS,2,2013,10.351,3.69,0.114,73.15
AUS,3,2013,0.0,0.0,0.0,100.72
AUS,4,2013,31.471,7.48,0.755,51.84
AUS,5,2013,0.0,0.0,0.0,104.4
AUS,6,2013,74.562,16.37,36.535,61.84
AUS,7,2013,142.188,27.99,116.594,66.84
AUS,1,2014,5.039,2.74,0.227,110.77
AUS,2,2014,12.287,4.38,0.135,68.76
AUS,3,2014,0.0,0.0,0.0,93.67
AUS,4,2014,31.659,7.53,0.76,55.08
AUS,5,2014,0.0,0.0,0.0,106.2
AUS,6,2014,77.773,17.07,38.109,65.08
AUS,7,2014,137.07,26.98,112.397,70.08
AUS,1,2015,6.894,3.75,0.31,97.48
AUS,2,2015,14.586,5.2,0.16,64.63
AUS,3,2015,0.0,0.0,0.0,87.12
AUS,4,2015,31.849,7.57,0.764,58.28
AUS,5,2015,0.0,0.0,0.0,108.0
AUS,6,2015,80.591,17.69,39.49,68.28
AUS,7,2015,131.491,25.88,107.823,73.28
AUS,1,2016,9.433,5.13,0.424,85.78
AUS,2,2016,17.314,6.18,0.19,60.76
AUS,3,2016,0.0,0.0,0.0,81.02
AUS,4,2016,32.04,7.62,0.769,59.94
AUS,5,2016,0.0,0.0,0.0,109.8
AUS,6,2016,82.87,18.19,40.606,69.94
AUS,7,2016,125.346,24.67,102.784,74.94
AUS,1,2017,12.905,7.02,0.581,75.48
AUS,2,2017,20.554,7.33,0.226,57.11
AUS,3,2017,0.0,0.0,0.0,75.35
AUS,4,2017,32.233,7.67,0.774,59.27
AUS,5,2017,0.0,0.0,0.0,111.6
AUS,6,2017,84.412,18.53,41.362,69.27
AUS,7,2017,118.502,23.32,97.172,74.27
AUS,1,2018,17.656,9.6,0.795,66.43
AUS,2,2018,24.399,8.7,0.268,53.68
AUS,3,2018,0.0,0.0,0.0,74.0
AUS,4,2018,32.426,7.71,0.778,56.6
AUS,5,2018,0.0,0.0,0.0,113.4
AUS,6,2018,84.95,18.65,41.626,66.6
AUS,7,2018,110.787,21.81,90.845,71.6
AUS,1,2019,24.157,13.13,1.087,58.46
AUS,2,2019,28.963,10.33,0.319,50.46
AUS,3,2019,0.0,0.0,0.0,74.0
AUS,4,2019,32.621,7.76,0.783,53.17
AUS,5,2019,0.0,0.0,0.0,115.2
AUS,6,2019,84.116,18.47,41.217,63.17
AUS,7,2019,101.982,20.07,83.625,68.17
AUS,1,2020,33.05,17.97,1.487,51.44
AUS,2,2020,34.382,12.27,0.378,47.44
AUS,3,2020,0.0,0.0,0.0,74.0
AUS,4,2020,32.816,7.8,0.788,50.6
AUS,5,2020,0.0,0.0,0.0,117.0
AUS,6,2020,81.414,17.87,39.893,60.6
AUS,7,2020,91.807,18.07,75.282,65.6
AUS,1,2021,45.218,24.58,2.035,45.27
AUS,2,2021,40.814,14.56,0.449,44.59
AUS,3,2021,0.0,0.0,0.0,74.0
AUS,4,2021,33.013,7.85,0.792,50.1
AUS,5,2021,0.0,0.0,0.0,118.8
AUS,6,2021,76.16,16.72,37.318,60.1
AUS,7,2021,79.906,15.73,65.523,65.1
AUS,1,2022,61.865,33.63,2.784,39.84
AUS,2,2022,48.449,17.28,0.533,41.91
AUS,3,2022,0.0,0.0,0.0,74.0
AUS,4,2022,33.211,7.9,0.797,51.91
AUS,5,2022,0.0,0.0,0.0,120.6
AUS,6,2022,67.417,14.8,33.034,61.91
AUS,7,2022,65.818,12.95,53.971,66.91
AUS,1,2023,69.606,37.84,3.132,36.0
AUS,2,2023,57.513,20.52,0.633,39.4
AUS,3,2023,0.0,0.0,0.0,74.0
AUS,4,2023,33.411,7.95,0.802,55.17
AUS,5,2023,0.0,0.0,0.0,122.4
AUS,6,2023,61.776,13.56,30.27,65.17
AUS,7,2023,56.117,11.04,46.016,70.17
AUS,1,2024,70.023,38.06,3.151,36.0
AUS,2,2024,68.273,24.36,0.751,37.03
AUS,3,2024,0.0,0.0,0.0,74.0
AUS,4,2024,33.611,7.99,0.807,58.35
AUS,5,2024,0.0,0.0,0.0,124.2
AUS,6,2024,58.636,12.87,28.732,68.35
AUS,7,2024,49.549,9.75,40.63,73.35
NOR,1,2005,0.104,0.06,0.005,350.0
NOR,2,2005,1.365,0.49,0.015,120.0
NOR,3,2005,0.0,0.0,0.0,180.0
NOR,4,2005,78.0,18.55,1.872,55.0
NOR,5,2005,0.0,0.0,0.0,90.0
NOR,6,2005,25.266,5.55,12.38,65.0
NOR,7,2005,25.266,4.97,20.718,70.0
NOR,1,2006,0.142,0.08,0.006,308.0
NOR,2,2006,1.62,0.58,0.018,112.8
NOR,3,2006,0.0,0.0,0.0,167.4
NOR,4,2006,78.468,18.66,1.883,58.22
NOR,5,2006,0.0,0.0,0.0,91.8
NOR,6,2006,26.791,5.88,13.128,68.22
NOR,7,2006,23.758,4.68,19.482,73.22
NOR,1,2007,0.195,0.11,0.009,271.04
NOR,2,2007,1.924,0.69,0.021,106.03
NOR,3,2007,0.0,0.0,0.0,155.68
NOR,4,2007,78.939,18.77,1.895,59.93
NOR,5,2007,0.0,0.0,0.0,93.6
NOR,6,2007,28.284,6.21,13.859,69.93
NOR,7,2007,22.223,4.37,18.223,74.93
NOR,1,2008,0.266,0.14,0.012,238.52
NOR,2,2008,2.283,0.81,0.025,99.67
NOR,3,2008,0.0,0.0,0.0,144.78
NOR,4,2008,79.412,18.89,1.906,59.32
NOR,5,2008,0.0,0.0,0.0,95.4
NOR,6,2008,29.731,6.53,14.568,69.32
NOR,7,2008,20.661,4.07,16.942,74.32
NOR,1,2009,0.364,0.2,0.016,209.89
NOR,2,2009,2.711,0.97,0.03,93.69
NOR,3,2009,0.0,0.0,0.0,134.65
NOR,4,2009,79.889,19.0,1.917,56.67
NOR,5,2009,0.0,0.0,0.0,97.2
NOR,6,2009,31.114,6.83,15.246,66.67
NOR,7,2009,19.07,3.75,15.637,71.67
NOR,1,2010,0.499,0.27,0.022,184.71
NOR,2,2010,3.218,1.15,0.035,88.07
NOR,3,2010,0.0,0.0,0.0,125.22
NOR,4,2010,80.368,19.11,1.929,53.25
NOR,5,2010,0.0,0.0,0.0,99.0
NOR,6,2010,32.411,7.12,15.881,63.25
NOR,7,2010,17.452,3.43,14.311,68.25
NOR,1,2011,0.682,0.37,0.031,162.54
NOR,2,2011,3.82,1.36,0.042,82.78
NOR,3,2011,0.0,0.0,0.0,116.46
NOR,4,2011,80.85,19.23,1.94,50.64
NOR,5,2011,0.0,0.0,0.0,100.8
NOR,6,2011,33.591,7.37,16.46,60.64
NOR,7,2011,15.808,3.11,12.963,65.64
NOR,1,2012,0.933,0.51,0.042,143.04
NOR,2,2012,4.534,1.62,0.05,77.82
NOR,3,2012,0.0,0.0,0.0,108.31
NOR,4,2012,81.336,19.34,1.952,50.09
NOR,5,2012,0.0,0.0,0.0,102.6
NOR,6,2012,34.617,7.6,16.962,60.09
NOR,7,2012,14.139,2.78,11.594,65.09
NOR,1,2013,1.277,0.69,0.057,125.87
NOR,2,2013,5.382,1.92,0.059,73.15
NOR,3,2013,0.0,0.0,0.0,100.72
NOR,4,2013,81.824,19.46,1.964,51.84
NOR,5,2013,0.0,0.0,0.0,104.4
NOR,6,2013,35.439,7.78,17.365,61.84
NOR,7,2013,12.451,2.45,10.21,66.84
NOR,1,2014,1.747,0.95,0.079,110.77
NOR,2,2014,6.389,2.28,0.07,68.76
NOR,3,2014,0.0,0.0,0.0,93.67
NOR,4,2014,82.315,19.58,1.976,55.08
NOR,5,2014,0.0,0.0,0.0,106.2
NOR,6,2014,35.99,7.9,17.635,65.08
NOR,7,2014,10.75,2.12,8.815,70.08
NOR,1,2015,2.39,1.3,0.108,97.48
NOR,2,2015,7.585,2.71,0.083,64.63
NOR,3,2015,0.0,0.0,0.0,87.12
NOR,4,2015,82.808,19.69,1.987,58.28
NOR,5,2015,0.0,0.0,0.0,108.0
NOR,6,2015,36.185,7.94,17.731,68.28
NOR,7,2015,9.046,1.78,7.418,73.28
NOR,1,2016,3.27,1.78,0.147,85.78
NOR,2,2016,9.004,3.21,0.099,60.76
NOR,3,2016,0.0,0.0,0.0,81.02
NOR,4,2016,83.305,19.81,1.999,59.94
NOR,5,2016,0.0,0.0,0.0,109.8
NOR,6,2016,35.909,7.88,17.595,69.94
NOR,7,2016,7.355,1.45,6.031,74.94
NOR,1,2017,4.474,2.43,0.201,75.48
NOR,2,2017,10.688,3.81,0.118,57.11
NOR,3,2017,0.0,0.0,0.0,75.35
NOR,4,2017,83.805,19.93,2.011,59.27
NOR,5,2017,0.0,0.0,0.0,111.6
NOR,6,2017,35.009,7.69,17.154,69.27
NOR,7,2017,5.699,1.12,4.673,74.27
NOR,1,2018,6.121,3.33,0.275,66.43
NOR,2,2018,12.687,4.53,0.14,53.68
NOR,3,2018,0.0,0.0,0.0,74.0
NOR,4,2018,84.308,20.05,2.023,56.6
NOR,5,2018,0.0,0.0,0.0,113.4
NOR,6,2018,33.283,7.31,16.309,66.6
NOR,7,2018,4.114,0.81,3.373,71.6
NOR,1,2019,8.374,4.55,0.377,58.46
NOR,2,2019,15.061,5.37,0.166,50.46
NOR,3,2019,0.0,0.0,0.0,74.0
NOR,4,2019,84.814,20.17,2.036,53.17
NOR,5,2019,0.0,0.0,0.0,115.2
NOR,6,2019,30.459,6.69,14.925,63.17
NOR,7,2019,2.649,0.52,2.172,68.17
NOR,1,2020,11.457,6.23,0.516,51.44
NOR,2,2020,17.879,6.38,0.197,47.44
NOR,3,2020,0.0,0.0,0.0,74.0
NOR,4,2020,85.323,20.29,2.048,50.6
NOR,5,2020,0.0,0.0,0.0,117.0
NOR,6,2020,26.169,5.74,12.823,60.6
NOR,7,2020,1.377,0.27,1.129,65.6
NOR,1,2021,15.676,8.52,0.705,45.27
NOR,2,2021,21.223,7.57,0.233,44.59
NOR,3,2021,0.0,0.0,0.0,74.0
NOR,4,2021,85.835,20.41,2.06,50.1
NOR,5,2021,0.0,0.0,0.0,118.8
NOR,6,2021,19.308,4.24,9.461,60.1
NOR,7,2021,1.016,0.2,0.833,65.1
NOR,1,2022,21.447,11.66,0.965,39.84
NOR,2,2022,25.194,8.99,0.277,41.91
NOR,3,2022,0.0,0.0,0.0,74.0
NOR,4,2022,86.35,20.54,2.072,51.91
NOR,5,2022,0.0,0.0,0.0,120.6
NOR,6,2022,10.38,2.28,5.086,61.91
NOR,7,2022,0.546,0.11,0.448,66.91
NOR,1,2023,27.701,15.06,1.247,36.0
NOR,2,2023,28.234,10.07,0.311,39.4
NOR,3,2023,0.0,0.0,0.0,74.0
NOR,4,2023,82.009,19.5,1.968,55.17
NOR,5,2023,0.0,0.0,0.0,122.4
NOR,6,2023,6.492,1.43,3.181,65.17
NOR,7,2023,0.342,0.07,0.28,70.17
NOR,1,2024,31.836,17.31,1.433,36.0
NOR,2,2024,31.04,11.07,0.341,37.03
NOR,3,2024,0.0,0.0,0.0,74.0
NOR,4,2024,76.405,18.17,1.834,58.35
NOR,5,2024,0.0,0.0,0.0,124.2
NOR,6,2024,6.049,1.33,2.964,68.35
NOR,7,2024,0.318,0.06,0.261,73.35
ESP,1,2005,0.348,0.19,0.016,350.0
ESP,2,2005,6.525,2.33,0.072,120.0
ESP,3,2005,0.0,0.0,0.0,180.0
ESP,4,2005,34.8,8.28,0.835,55.0
ESP,5,2005,0.0,0.0,0.0,90.0
ESP,6,2005,124.164,27.26,60.84,65.0
ESP,7,2005,124.164,24.44,101.814,70.0
ESP,1,2006,0.476,0.26,0.021,308.0
ESP,2,2006,7.746,2.76,0.085,112.8
ESP,3,2006,0.0,0.0,0.0,167.4
ESP,4,2006,35.009,8.33,0.84,58.22
ESP,5,2006,0.0,0.0,0.0,91.8
ESP,6,2006,131.71,28.91,64.538,68.22
ESP,7,2006,116.799,22.99,95.775,73.22
ESP,1,2007,0.651,0.35,0.029,271.04
ESP,2,2007,9.195,3.28,0.101,106.03
ESP,3,2007,0.0,0.0,0.0,155.68
ESP,4,2007,35.219,8.38,0.845,59.93
ESP,5,2007,0.0,0.0,0.0,93.6
ESP,6,2007,139.118,30.54,68.168,69.93
ESP,7,2007,109.307,21.51,89.632,74.93
ESP,1,2008,0.891,0.48,0.04,238.52
ESP,2,2008,10.915,3.89,0.12,99.67
ESP,3,2008,0.0,0.0,0.0,144.78
ESP,4,2008,35.43,8.43,0.85,59.32
ESP,5,2008,0.0,0.0,0.0,95.4
ESP,6,2008,146.329,32.12,71.701,69.32
ESP,7,2008,101.686,20.01,83.383,74.32
ESP,1,2009,1.219,0.66,0.055,209.89
ESP,2,2009,12.957,4.62,0.143,93.69
ESP,3,2009,0.0,0.0,0.0,134.65
ESP,4,2009,35.643,8.48,0.855,56.67
ESP,5,2009,0.0,0.0,0.0,97.2
ESP,6,2009,153.266,33.65,75.1,66.67
ESP,7,2009,93.937,18.49,77.028,71.67
ESP,1,2010,1.668,0.91,0.075,184.71
ESP,2,2010,15.381,5.49,0.169,88.07
ESP,3,2010,0.0,0.0,0.0,125.22
ESP,4,2010,35.857,8.53,0.861,53.25
ESP,5,2010,0.0,0.0,0.0,99.0
ESP,6,2010,159.835,35.09,78.319,63.25
ESP,7,2010,86.065,16.94,70.573,68.25
ESP,1,2011,2.282,1.24,0.103,162.54
ESP,2,2011,18.258,6.51,0.201,82.78
ESP,3,2011,0.0,0.0,0.0,116.46
ESP,4,2011,36.072,8.58,0.866,50.64
ESP,5,2011,0.0,0.0,0.0,100.8
ESP,6,2011,165.91,36.42,81.296,60.64
ESP,7,2011,78.075,15.37,64.022,65.64
ESP,1,2012,3.123,1.7,0.141,143.04
ESP,2,2012,21.674,7.73,0.238,77.82
ESP,3,2012,0.0,0.0,0.0,108.31
ESP,4,2012,36.288,8.63,0.871,50.09
ESP,5,2012,0.0,0.0,0.0,102.6
ESP,6,2012,171.335,37.61,83.954,60.09
ESP,7,2012,69.982,13.77,57.385,65.09
ESP,1,2013,4.272,2.32,0.192,125.87
ESP,2,2013,25.729,9.18,0.283,73.15
ESP,3,2013,0.0,0.0,0.0,100.72
ESP,4,2013,36.506,8.68,0.876,51.84
ESP,5,2013,0.0,0.0,0.0,104.4
ESP,6,2013,175.904,38.62,86.193,61.84
ESP,7,2013,61.804,12.16,50.679,66.84
ESP,1,2014,5.845,3.18,0.263,110.77
ESP,2,2014,30.542,10.9,0.336,68.76
ESP,3,2014,0.0,0.0,0.0,93.67
ESP,4,2014,36.725,8.73,0.881,55.08
ESP,5,2014,0.0,0.0,0.0,106.2
ESP,6,2014,179.355,39.37,87.884,65.08
ESP,7,2014,53.574,10.54,43.931,70.08
ESP,1,2015,7.997,4.35,0.36,97.48
ESP,2,2015,36.256,12.93,0.399,64.63
ESP,3,2015,0.0,0.0,0.0,87.12
ESP,4,2015,36.945,8.79,0.887,58.28
ESP,5,2015,0.0,0.0,0.0,108.0
ESP,6,2015,181.343,39.81,88.858,68.28
ESP,7,2015,45.336,8.92,37.176,73.28
ESP,1,2016,10.942,5.95,0.492,85.78
ESP,2,2016,43.039,15.35,0.473,60.76
ESP,3,2016,0.0,0.0,0.0,81.02
ESP,4,2016,37.167,8.84,0.892,59.94
ESP,5,2016,0.0,0.0,0.0,109.8
ESP,6,2016,181.419,39.83,88.895,69.94
ESP,7,2016,37.158,7.31,30.47,74.94
ESP,1,2017,14.97,8.14,0.674,75.48
ESP,2,2017,51.091,18.23,0.562,57.11
ESP,3,2017,0.0,0.0,0.0,75.35
ESP,4,2017,37.39,8.89,0.897,59.27
ESP,5,2017,0.0,0.0,0.0,111.6
ESP,6,2017,178.994,39.29,87.707,69.27
ESP,7,2017,29.139,5.74,23.894,74.27
ESP,1,2018,20.481,11.13,0.922,66.43
ESP,2,2018,60.649,21.64,0.667,53.68
ESP,3,2018,0.0,0.0,0.0,74.0
ESP,4,2018,37.614,8.95,0.903,56.6
ESP,5,2018,0.0,0.0,0.0,113.4
ESP,6,2018,173.29,38.04,84.912,66.6
ESP,7,2018,21.418,4.22,17.563,71.6
ESP,1,2019,28.022,15.23,1.261,58.46
ESP,2,2019,71.995,25.68,0.792,50.46
ESP,3,2019,0.0,0.0,0.0,74.0
ESP,4,2019,37.84,9.0,0.908,53.17
ESP,5,2019,0.0,0.0,0.0,115.2
ESP,6,2019,163.279,35.84,80.007,63.17
ESP,7,2019,14.198,2.79,11.642,68.17
ESP,1,2020,38.338,20.84,1.725,51.44
ESP,2,2020,85.463,30.49,0.94,47.44
ESP,3,2020,0.0,0.0,0.0,74.0
ESP,4,2020,38.067,9.05,0.914,50.6
ESP,5,2020,0.0,0.0,0.0,117.0
ESP,6,2020,147.589,32.4,72.319,60.6
ESP,7,2020,7.768,1.53,6.37,65.6
ESP,1,2021,52.453,28.51,2.36,45.27
ESP,2,2021,95.739,34.15,1.053,44.59
ESP,3,2021,0.0,0.0,0.0,74.0
ESP,4,2021,38.295,9.11,0.919,50.1
ESP,5,2021,0.0,0.0,0.0,118.8
ESP,6,2021,126.01,27.66,61.745,60.1
ESP,7,2021,6.632,1.31,5.438,65.1
ESP,1,2022,71.764,39.01,3.229,39.84
ESP,2,2022,96.313,34.36,1.059,41.91
ESP,3,2022,0.0,0.0,0.0,74.0
ESP,4,2022,38.525,9.16,0.925,51.91
ESP,5,2022,0.0,0.0,0.0,120.6
ESP,6,2022,108.719,23.87,53.272,61.91
ESP,7,2022,5.722,1.13,4.692,66.91
ESP,1,2023,80.742,43.89,3.633,36.0
ESP,2,2023,96.891,34.56,1.066,39.4
ESP,3,2023,0.0,0.0,0.0,74.0
ESP,4,2023,38.756,9.22,0.93,55.17
ESP,5,2023,0.0,0.0,0.0,122.4
ESP,6,2023,101.251,22.23,49.613,65.17
ESP,7,2023,5.329,1.05,4.37,70.17
ESP,1,2024,81.227,44.15,3.655,36.0
ESP,2,2024,97.472,34.77,1.072,37.03
ESP,3,2024,0.0,0.0,0.0,74.0
ESP,4,2024,38.989,9.27,0.936,58.35
ESP,5,2024,0.0,0.0,0.0,124.2
ESP,6,2024,101.858,22.36,49.91,68.35
ESP,7,2024,5.361,1.06,4.396,73.35
